id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_days_active,time_since_first_review,time_since_last_review
15005046,2016-09-11,within an hour,100%,1,1,1,1,West of Twin Peaks,House,Entire home/apt,4,1 bath,1.0,3.0,$174.00 ,2,29,12,24,24,54,339,2016-10-29,4.84,4.91,4.88,4.98,4.94,4.82,4.8,STR-0002308,1,1,1,0,0,994.0,2-3 years,nan
15024335,2015-11-08,within an hour,100%,1,2,2,1,Potrero Hill,House,Entire home/apt,4,2 baths,2.0,2.0,$550.00 ,3,29,23,45,69,69,48,2018-04-28,4.92,4.98,4.94,4.98,4.98,4.89,4.63,STR-0004675,0,1,1,0,0,1302.0,1-2 years,nan
15051965,2016-01-30,within an hour,100%,1,1,1,1,West of Twin Peaks,Other,Entire home/apt,4,1 bath,1.0,2.0,$145.00 ,2,14,16,37,60,326,262,2017-03-27,4.88,4.94,4.97,4.97,4.98,4.85,4.75,STR-0001652,0,1,1,0,0,1219.0,2-3 years,nan
15052541,2015-07-11,a few days or more,0-49%,0,1,1,0,Russian Hill,House,Entire home/apt,1,1 bath,1.0,1.0,"$3,250.00 ",90,365,23,53,83,358,0,,,,,,,,,,0,1,1,0,0,1422.0,nan,nan
15054072,2014-10-08,within a day,90-99%,1,80,80,1,Downtown/Civic Center,Other,Entire home/apt,4,1 bath,,2.0,$299.00 ,2,365,30,60,85,360,8,2018-07-12,4.88,4.75,5.0,5.0,5.0,5.0,4.63,License not needed per OSTR,0,19,19,0,0,1698.0,6-12 months,2-8 weeks
15055277,2016-09-05,within an hour,90-99%,0,13,13,1,Financial District,Other,Private room,4,1 bath,1.0,2.0,$115.00 ,1,1125,30,60,90,180,201,2016-11-13,4.36,4.68,4.51,4.79,4.69,4.85,4.42,BAN-1030905,1,13,0,13,0,1000.0,2-3 years,nan
15060615,2016-09-15,within an hour,100%,0,1,1,0,Ocean View,Other,Entire home/apt,5,1.5 baths,4.0,4.0,$215.00 ,3,30,0,0,0,30,29,2017-08-08,4.65,4.67,4.93,4.93,4.89,4.48,4.52,STR-0001814,1,1,1,0,0,990.0,1-2 years,nan
15067182,2014-01-12,within a few hours,100%,1,2,2,1,Pacific Heights,Other,Private room,2,1 private bath,1.0,1.0,$249.00 ,2,1125,29,49,77,137,90,2019-03-03,4.87,4.98,4.91,4.9,4.98,4.93,4.72,License not needed per OSTR,0,1,0,1,0,1967.0,0-6 months,nan
15070065,2012-11-26,within a few hours,100%,1,3,3,1,Excelsior,House,Entire home/apt,2,1 bath,1.0,1.0,$120.00 ,2,1125,24,50,80,355,113,2018-07-05,4.82,4.93,4.89,4.96,4.98,4.74,4.75,STR-0001876,0,3,1,2,0,2379.0,6-12 months,nan
15111599,2009-11-03,,unknown,0,1,1,1,Western Addition,Other,Entire home/apt,3,1 bath,1.0,1.0,$145.00 ,30,35,0,0,0,0,2,2017-04-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-0001805,1,1,1,0,0,3498.0,2-3 years,0-2 weeks
15132100,2016-09-05,within an hour,90-99%,0,13,13,1,Financial District,Other,Private room,2,1 bath,1.0,1.0,$90.00 ,1,1125,0,0,0,0,299,2016-10-01,4.28,4.64,4.44,4.79,4.69,4.89,4.43,BAN-1030905,1,13,0,13,0,1000.0,2-3 years,nan
15132855,2016-01-06,within an hour,100%,1,2,2,1,Marina,Other,Entire home/apt,2,1 bath,1.0,1.0,$257.00 ,2,7,13,28,49,49,237,2017-05-20,4.94,4.92,4.97,4.98,4.98,4.99,4.8,STR-0001752,0,1,1,0,0,1243.0,2-3 years,nan
15162895,2012-10-11,,unknown,0,1,1,1,Western Addition,House,Entire home/apt,4,1 bath,2.0,3.0,$299.00 ,30,1125,0,0,0,0,36,2018-09-28,4.51,4.51,4.6,4.71,4.6,4.8,4.51,City registration pending,0,1,1,0,0,2425.0,6-12 months,nan
15166182,2016-01-11,within an hour,100%,0,1,1,1,West of Twin Peaks,Other,Entire home/apt,3,1 bath,1.0,4.0,$245.00 ,3,20,29,59,89,364,58,2018-04-07,4.67,4.76,4.9,4.91,4.93,4.74,4.68,City Registration Pending,0,1,1,0,0,1238.0,1-2 years,nan
15179182,2011-07-24,within an hour,100%,1,1,1,1,Bayview,House,Entire home/apt,6,1 bath,2.0,2.0,$350.00 ,2,35,26,56,86,175,302,2017-01-01,4.85,4.92,4.9,4.96,4.97,4.44,4.75,STR-0001754,0,1,1,0,0,2870.0,2-3 years,nan
15189360,2011-06-14,within a day,100%,1,2,2,1,South of Market,Other,Entire home/apt,6,1.5 baths,2.0,2.0,$550.00 ,30,365,0,15,45,320,25,2018-09-25,4.8,5.0,4.75,5.0,5.0,4.92,4.75,STR-0003387,0,1,1,0,0,2910.0,6-12 months,nan
15194176,2014-02-12,within a day,50-89%,0,19,19,1,North Beach,Other,Shared room,1,2 shared baths,1.0,1.0,$30.00 ,30,1125,0,0,28,303,17,2019-06-26,4.82,4.41,4.29,4.88,4.82,5.0,4.53,,0,24,0,1,23,1936.0,nan,nan
15194320,2014-02-12,within a day,50-89%,0,19,19,1,North Beach,Other,Shared room,1,2 shared baths,1.0,1.0,$29.00 ,30,1125,29,59,89,364,17,2017-07-16,4.94,4.76,4.65,4.94,5.0,5.0,4.71,,0,24,0,1,23,1936.0,1-2 years,2-6 months
15194432,2014-02-12,within a day,50-89%,0,19,19,1,North Beach,Other,Shared room,1,2 shared baths,1.0,4.0,$27.00 ,30,1125,0,6,36,311,17,2017-08-15,4.41,4.29,4.06,4.24,4.12,4.65,4.18,,0,24,0,1,23,1936.0,1-2 years,nan
15207802,2016-09-20,within an hour,100%,0,35,35,1,Downtown/Civic Center,Other,Private room,4,1 shared bath,1.0,2.0,"$2,099.00 ",4,7,30,60,90,365,1,2018-04-19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,394267,0,6,0,6,0,985.0,1-2 years,6-12 months
15214880,2016-09-20,within an hour,100%,0,35,35,1,Downtown/Civic Center,Other,Private room,4,1 shared bath,1.0,2.0,"$1,899.00 ",3,7,0,0,0,0,4,2017-03-19,3.5,4.33,4.67,3.5,3.75,5.0,4.67,394267,0,6,0,6,0,985.0,2-3 years,6-12 months
15216713,2010-05-18,within a few hours,100%,0,28,28,1,Bernal Heights,Other,Entire home/apt,2,1 bath,,1.0,$75.00 ,30,1125,0,0,0,74,5,2019-04-07,5.0,4.8,5.0,4.8,5.0,5.0,4.4,,0,14,14,0,0,3302.0,0-6 months,2-8 weeks
15217571,2016-09-20,within an hour,100%,0,35,35,1,Nob Hill,Other,Private room,4,1 shared bath,1.0,2.0,"$1,899.00 ",3,7,30,60,90,365,0,,,,,,,,,394267,0,6,0,6,0,985.0,nan,nan
15218861,2016-09-20,within an hour,100%,0,35,35,1,Downtown/Civic Center,Other,Private room,4,1 shared bath,1.0,2.0,"$1,999.00 ",3,7,30,60,90,365,5,2016-10-05,5.0,5.0,5.0,4.2,5.0,4.8,4.0,394267,0,6,0,6,0,985.0,2-3 years,2-8 weeks
15220043,2016-03-26,within an hour,100%,1,1,1,1,Noe Valley,Other,Entire home/apt,4,1 bath,2.0,2.0,$475.00 ,4,29,14,31,53,328,65,2017-09-07,4.94,4.96,4.96,5.0,4.98,4.96,4.75,STR-0001840,0,1,1,0,0,1163.0,1-2 years,nan
15233175,2014-05-27,within an hour,100%,1,2,2,1,Mission,House,Entire home/apt,2,1 bath,1.0,1.0,$75.00 ,30,90,0,0,5,5,64,2017-07-24,4.86,4.95,4.92,5.0,4.98,4.85,4.85,City registration pending,0,2,2,0,0,1832.0,1-2 years,nan
15236335,2014-12-18,within an hour,100%,1,1,1,1,Crocker Amazon,Other,Entire home/apt,3,1 bath,1.0,1.0,$142.00 ,3,9,10,24,53,328,172,2017-06-25,4.89,4.94,4.93,4.94,4.95,4.43,4.79,STR-0004981,0,1,1,0,0,1627.0,1-2 years,nan
15267186,2016-09-05,within an hour,90-99%,0,13,13,1,Financial District,Other,Private room,4,1 private bath,1.0,2.0,$115.00 ,1,1125,25,55,82,172,168,2017-07-03,4.4,4.76,4.55,4.77,4.76,4.92,4.46,BAN-1030905,1,13,0,13,0,1000.0,1-2 years,nan
15268492,2014-10-08,within a day,90-99%,1,80,80,1,Downtown/Civic Center,Other,Entire home/apt,4,1 bath,,2.0,$299.00 ,2,365,30,60,85,360,8,2018-04-20,4.75,5.0,5.0,4.75,5.0,4.88,4.5,License not needed per OSTR,0,19,19,0,0,1698.0,1-2 years,nan
15269286,2015-05-15,within a few hours,50-89%,0,1,1,1,Western Addition,House,Entire home/apt,2,1 bath,,,$125.00 ,30,1125,15,27,45,225,58,2017-08-25,4.91,4.93,4.97,4.95,4.98,4.91,4.84,1081271,0,1,1,0,0,1479.0,1-2 years,nan
15270397,2009-09-15,within a few hours,100%,0,29,29,1,Bernal Heights,House,Entire home/apt,2,1 bath,,1.0,$68.00 ,30,1125,0,2,2,157,2,2018-10-28,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,0,29,29,0,0,3547.0,6-12 months,6-12 months
15283495,2013-05-30,,unknown,0,1,1,1,Western Addition,Other,Entire home/apt,4,1 bath,2.0,2.0,$155.00 ,30,1125,0,0,29,119,3,2017-06-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,1,1,0,0,2194.0,1-2 years,nan
15286104,2016-07-18,,unknown,1,19,19,1,Chinatown,Other,Entire home/apt,4,2 baths,1.0,2.0,$800.00 ,4,4,0,0,0,0,3,2019-11-23,5.0,5.0,4.67,5.0,5.0,5.0,5.0,STR-0382559,0,8,8,0,0,1049.0,nan,6-12 months
15297353,2015-05-28,within a few hours,100%,0,1,1,1,Bernal Heights,House,Entire home/apt,2,1 bath,1.0,1.0,$95.00 ,30,150,0,14,21,172,14,2017-11-22,4.79,4.93,5.0,4.86,5.0,5.0,4.86,City registration pending,0,1,1,0,0,1466.0,1-2 years,6-12 months
15299001,2013-11-01,,unknown,0,1,1,1,Mission,Other,Private room,2,1 bath,1.0,1.0,$115.00 ,30,1125,0,0,0,0,7,2017-05-14,4.57,4.86,4.57,4.86,4.71,5.0,4.57,,0,1,0,1,0,2039.0,2-3 years,6-12 months
15314587,2016-10-01,,unknown,0,1,1,0,Nob Hill,House,Entire home/apt,5,1.5 baths,2.0,3.0,$130.00 ,30,1125,26,26,27,275,5,2018-12-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,1,1,0,0,974.0,0-6 months,nan
15325569,2016-09-20,within an hour,100%,0,35,35,1,Downtown/Civic Center,Other,Private room,4,1 shared bath,1.0,2.0,"$1,899.00 ",3,7,30,60,90,365,0,,,,,,,,,394267,0,6,0,6,0,985.0,nan,nan
15327674,2013-02-18,,unknown,1,1,1,1,Inner Richmond,Other,Entire home/apt,4,1.5 baths,2.0,2.0,$195.00 ,1125,1125,29,59,89,179,65,2017-07-16,4.92,4.98,4.97,5.0,4.98,4.91,4.78,STR0001667,0,1,1,0,0,2295.0,1-2 years,nan
15330348,2016-10-03,within a few hours,100%,1,1,1,1,Diamond Heights,Other,Entire home/apt,2,1 bath,1.0,1.0,$123.00 ,3,28,2,21,49,139,360,2016-11-17,4.77,4.86,4.88,4.98,4.96,4.72,4.69,STR-0001793,0,1,1,0,0,972.0,2-3 years,nan
15342398,2016-09-20,within an hour,100%,0,35,35,1,Nob Hill,Other,Private room,4,1 shared bath,1.0,2.0,"$1,899.00 ",3,7,30,60,90,365,3,2017-02-18,5.0,5.0,5.0,4.0,5.0,4.67,4.67,394267,0,6,0,6,0,985.0,2-3 years,6-12 months
15346313,2009-07-08,within an hour,100%,1,1,1,1,Mission,House,Entire home/apt,6,1 bath,3.0,3.0,$400.00 ,30,365,5,10,10,10,49,2017-08-09,4.96,4.98,4.95,4.98,5.0,4.81,4.77,STR-0002349,0,1,1,0,0,3616.0,1-2 years,nan
15346876,2016-10-04,within a day,100%,1,3,3,1,Russian Hill,Other,Private room,4,1 private bath,1.0,1.0,$259.00 ,1,30,27,57,87,360,112,2016-10-30,4.96,4.96,4.96,5.0,5.0,5.0,4.91,STR-0003557,0,2,0,2,0,971.0,2-3 years,nan
15363435,2014-06-30,within an hour,100%,0,3,3,1,North Beach,House,Entire home/apt,4,1 bath,2.0,2.0,$133.00 ,30,1125,0,0,0,247,8,2017-03-12,4.63,4.38,4.63,5.0,4.63,4.88,4.63,,1,1,1,0,0,1798.0,2-3 years,nan
15372200,2011-12-06,within an hour,50-89%,0,19,19,1,Castro/Upper Market,House,Entire home/apt,2,1 bath,1.0,1.0,$150.00 ,30,180,0,20,50,325,3,2017-02-18,5.0,4.5,4.5,5.0,5.0,5.0,4.5,,1,18,18,0,0,2735.0,2-3 years,nan
15377291,2011-12-06,within an hour,50-89%,0,19,19,1,Castro/Upper Market,Other,Entire home/apt,4,2 baths,2.0,3.0,$210.00 ,30,180,0,0,0,0,1,2018-08-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,18,18,0,0,2735.0,6-12 months,2-6 months
15377479,2012-12-17,within a few hours,90-99%,1,92,92,1,Downtown/Civic Center,House,Entire home/apt,2,1 bath,,1.0,$79.00 ,30,1125,24,54,84,84,2,2017-11-29,3.5,3.5,4.5,5.0,5.0,4.0,4.0,,0,144,143,1,0,2358.0,1-2 years,2-6 months
15377893,2012-12-17,within a few hours,90-99%,1,92,92,1,Downtown/Civic Center,House,Entire home/apt,5,1 bath,2.0,2.0,$130.00 ,30,1125,16,46,76,166,1,2021-08-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,144,143,1,0,2358.0,nan,nan
15383658,2014-07-02,,unknown,1,4,4,1,Bernal Heights,Other,Private room,2,1 shared bath,1.0,1.0,$80.00 ,4,21,0,0,0,0,144,2016-11-13,4.85,4.89,4.94,4.99,4.97,4.77,4.78,STR-0001202,1,4,1,3,0,1796.0,2-3 years,nan
15393846,2013-07-07,,unknown,0,1,1,1,North Beach,Other,Entire home/apt,2,1 bath,1.0,,$250.00 ,30,45,27,57,87,362,1,2017-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,1,1,0,0,2156.0,1-2 years,6-12 months
15394942,2013-06-18,,unknown,0,1,1,1,Mission,Other,Private room,2,1 shared bath,1.0,1.0,$90.00 ,30,120,0,0,0,0,22,2017-02-14,4.67,4.83,4.5,4.72,4.94,4.89,4.78,,1,1,0,1,0,2175.0,2-3 years,2-6 months
15400940,2016-09-10,,unknown,0,1,1,1,Downtown/Civic Center,House,Entire home/apt,6,1 bath,1.0,3.0,$199.00 ,30,1125,0,0,0,0,24,2016-10-10,4.92,5.0,5.0,4.91,4.96,5.0,4.83,,0,1,1,0,0,995.0,2-3 years,6-12 months
15408863,2011-05-30,within an hour,100%,0,1,1,1,Castro/Upper Market,Other,Private room,2,1.5 shared baths,1.0,1.0,$75.00 ,30,45,0,29,59,59,39,2016-11-13,4.77,4.85,4.79,4.77,4.85,4.82,4.74,,0,1,0,1,0,2925.0,2-3 years,nan
15412358,2009-09-15,within a few hours,100%,0,29,29,1,Noe Valley,House,Entire home/apt,2,1 bath,1.0,1.0,$87.00 ,30,1125,0,16,16,258,9,2018-12-15,4.44,4.78,4.78,4.67,4.89,4.67,4.0,,0,29,29,0,0,3547.0,0-6 months,nan
15432669,2014-03-03,within a few hours,100%,0,1,1,1,Inner Sunset,Other,Private room,4,1 private bath,1.0,2.0,$154.00 ,3,1125,0,0,0,0,94,2017-05-05,4.7,4.86,4.86,4.97,4.88,4.74,4.64,STR-0002608,0,1,0,1,0,1917.0,2-3 years,nan
15465063,2015-11-02,within an hour,100%,0,1106,1106,1,Outer Mission,Other,Entire home/apt,8,3 baths,4.0,4.0,$247.00 ,30,1125,0,3,33,137,0,,,,,,,,,,1,44,44,0,0,1308.0,nan,nan
15471316,2012-03-24,within a day,100%,1,7,7,1,Mission,Other,Private room,1,1.5 shared baths,1.0,1.0,$72.00 ,31,188,0,0,30,305,6,2021-05-19,4.83,5.0,5.0,4.83,4.83,5.0,4.67,,0,5,2,3,0,2626.0,nan,nan
15504145,2016-10-14,,unknown,0,1,1,1,Potrero Hill,Other,Entire home/apt,8,3.5 baths,4.0,4.0,$500.00 ,7,30,0,0,0,0,1,2016-12-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-0004522,0,1,1,0,0,961.0,2-3 years,6-12 months
15511739,2011-05-19,within a day,100%,0,2,2,0,Mission,Other,Private room,1,1 private bath,1.0,1.0,$110.00 ,30,1125,29,30,30,30,1,2018-08-03,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,0,2,1,1,0,2936.0,6-12 months,2-6 months
15512995,2012-03-05,,unknown,0,1,1,0,Bernal Heights,Other,Entire home/apt,6,3.5 baths,3.0,3.0,$450.00 ,5,30,0,0,0,94,17,2017-01-07,4.94,4.83,4.67,4.82,4.92,4.36,4.64,STR-0001818,0,1,1,0,0,2645.0,2-3 years,nan
15523355,2012-03-24,within a day,100%,1,7,7,1,Mission,Other,Private room,1,1.5 shared baths,1.0,1.0,$80.00 ,31,188,2,32,62,337,6,2020-02-29,4.83,5.0,4.5,5.0,5.0,5.0,4.83,,0,5,2,3,0,2626.0,nan,nan
15550123,2012-05-23,within an hour,100%,1,3,3,1,Mission,House,Entire home/apt,2,1 bath,1.0,1.0,$220.00 ,30,1125,0,3,30,120,19,2016-11-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,2,2,0,0,2566.0,2-3 years,nan
15567704,2016-10-18,within an hour,100%,1,1,1,0,Castro/Upper Market,Other,Entire home/apt,4,2 baths,2.0,2.0,$285.00 ,3,28,6,8,18,167,172,2017-07-18,4.78,4.81,4.91,4.97,4.94,4.76,4.71,STR-0001721,1,1,1,0,0,957.0,1-2 years,nan
15579415,2015-05-09,a few days or more,0-49%,0,3,3,0,Ocean View,Other,Private room,2,2 baths,1.0,1.0,$75.00 ,31,1125,30,60,90,90,64,2016-11-20,4.83,4.93,4.87,5.0,4.97,4.84,4.82,,0,3,0,3,0,1485.0,2-3 years,6-12 months
15603503,2014-11-13,within an hour,100%,1,14,14,1,Inner Richmond,Other,Private room,2,1 private bath,1.0,1.0,$70.00 ,30,1125,0,15,45,320,0,,,,,,,,,,1,14,0,14,0,1662.0,nan,nan
15619426,2015-11-02,within an hour,100%,0,1106,1106,1,South of Market,Other,Entire home/apt,4,2 baths,2.0,2.0,$186.00 ,30,1125,0,0,0,0,3,2019-02-04,4.33,4.33,4.0,3.67,4.67,5.0,3.67,,1,44,44,0,0,1308.0,0-6 months,nan
15664146,2016-10-24,,unknown,0,1,1,0,Outer Richmond,House,Entire home/apt,7,2 baths,3.0,5.0,$215.00 ,30,100,0,0,0,0,51,2017-03-11,4.62,4.84,4.78,4.89,4.92,4.75,4.64,,0,1,1,0,0,951.0,2-3 years,6-12 months
15675279,2012-12-17,within a few hours,90-99%,1,92,92,1,Mission,House,Entire home/apt,3,1 bath,1.0,1.0,$116.00 ,30,1125,4,34,64,154,5,2021-08-02,5.0,4.8,5.0,5.0,5.0,5.0,3.8,,1,144,143,1,0,2358.0,nan,nan
15675657,2014-06-20,within an hour,50-89%,0,54,54,0,Downtown/Civic Center,Other,Private room,2,1 bath,,1.0,$112.00 ,1,21,30,60,61,61,58,2016-11-10,4.7,4.89,4.75,4.86,4.67,4.8,4.73,License not needed per OSTR,1,54,0,54,0,1808.0,2-3 years,nan
15675790,2014-06-20,within an hour,50-89%,0,54,54,0,Downtown/Civic Center,Other,Private room,2,1 bath,,1.0,$112.00 ,1,21,30,60,61,61,57,2020-01-23,4.53,4.7,4.72,4.93,4.63,4.82,4.74,License not needed per OSTR,1,54,0,54,0,1808.0,nan,nan
15675892,2014-06-20,within an hour,50-89%,0,54,54,0,Downtown/Civic Center,Other,Private room,2,1 bath,,1.0,$112.00 ,1,21,30,60,61,61,108,2016-11-13,4.37,4.65,4.64,4.74,4.45,4.79,4.53,365804,1,54,0,54,0,1808.0,2-3 years,nan
15677325,2012-12-17,within a few hours,90-99%,1,92,92,1,Downtown/Civic Center,House,Entire home/apt,2,1 bath,,1.0,$89.00 ,30,1125,20,50,80,170,2,2018-02-07,3.5,4.5,2.5,5.0,5.0,2.0,3.0,,0,144,143,1,0,2358.0,1-2 years,2-6 months
15702583,2016-10-19,a few days or more,0-49%,0,25,25,0,Downtown/Civic Center,Other,Private room,2,1 bath,1.0,1.0,$99.00 ,1,21,30,60,61,61,33,2017-05-25,4.06,4.35,4.34,4.69,4.16,4.69,4.03,License not needed per OSTR,1,25,0,25,0,956.0,2-3 years,nan
15716518,2016-08-22,within a few hours,100%,0,41,41,0,Chinatown,Other,Private room,4,1 private bath,1.0,,$272.00 ,2,1125,22,43,69,344,19,2017-02-09,4.58,4.53,4.63,4.37,4.63,4.89,4.47,ban-0382559,0,1,0,1,0,1014.0,2-3 years,nan
15717226,2012-12-17,within a few hours,90-99%,1,92,92,1,Mission,Other,Private room,2,1 private bath,1.0,1.0,$89.00 ,30,1125,23,37,46,136,0,,,,,,,,,,0,144,143,1,0,2358.0,nan,nan
15718115,2009-09-15,within a few hours,100%,0,29,29,1,Haight Ashbury,House,Entire home/apt,2,1 bath,1.0,1.0,$104.00 ,30,1125,0,0,0,71,6,2018-04-20,4.5,5.0,4.83,5.0,5.0,5.0,4.0,,0,29,29,0,0,3547.0,1-2 years,nan
15722690,2013-12-26,within an hour,100%,0,6,6,1,Inner Richmond,Other,Private room,3,1.5 baths,1.0,2.0,$180.00 ,2,1125,25,55,85,360,50,2017-10-08,4.88,4.94,4.84,4.98,5.0,4.92,4.75,Pending Application,0,5,1,4,0,1984.0,1-2 years,nan
15732801,2009-09-15,within a few hours,100%,0,29,29,1,Western Addition,House,Entire home/apt,4,2 baths,2.0,2.0,$153.00 ,30,1125,0,0,0,249,2,2018-07-24,3.5,3.5,4.5,4.5,4.0,4.5,4.0,,0,29,29,0,0,3547.0,6-12 months,6-12 months
15769037,2016-10-19,a few days or more,0-49%,0,25,25,0,Downtown/Civic Center,Other,Private room,2,1 private bath,1.0,1.0,$75.00 ,1,21,0,0,0,0,5,2019-08-26,3.0,3.2,3.4,4.5,3.8,4.5,3.75,License not needed per OSTR,1,25,0,25,0,956.0,nan,6-12 months
15769128,2016-10-19,a few days or more,0-49%,0,25,25,0,Downtown/Civic Center,Other,Private room,2,1 bath,1.0,1.0,$99.00 ,1,21,27,51,52,52,89,2017-02-14,4.3,4.37,4.51,4.66,4.48,4.83,4.52,License not needed per OSTR,1,25,0,25,0,956.0,2-3 years,nan
15769324,2016-10-19,a few days or more,0-49%,0,25,25,0,Downtown/Civic Center,Other,Private room,2,1 bath,1.0,1.0,$99.00 ,1,21,30,60,61,61,49,2017-02-03,4.45,4.63,4.45,4.92,4.71,4.94,4.65,License not needed per OSTR,0,25,0,25,0,956.0,2-3 years,nan
15770116,2016-08-23,within a few hours,100%,1,3,3,1,Pacific Heights,House,Entire home/apt,8,3 baths,4.0,5.0,$335.00 ,30,1125,30,60,90,119,59,2017-02-02,4.86,4.85,4.92,4.97,4.9,4.92,4.66,City registration pending,0,3,3,0,0,1013.0,2-3 years,nan
15774694,2015-07-17,within a few hours,100%,0,1,1,1,Haight Ashbury,Other,Entire home/apt,2,1 bath,1.0,1.0,$135.00 ,30,1125,0,26,56,331,2,2021-06-04,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,0,1,1,0,0,1416.0,nan,nan
15775423,2013-06-11,within an hour,100%,0,2,2,1,Bernal Heights,Other,Entire home/apt,6,3 baths,3.0,4.0,$210.00 ,30,1125,0,0,0,0,5,2018-07-01,4.6,4.8,4.4,4.8,4.2,3.8,4.4,,0,2,1,1,0,2182.0,6-12 months,nan
15776727,2014-05-02,within an hour,100%,1,1,1,1,Castro/Upper Market,Other,Entire home/apt,2,1 bath,1.0,1.0,$175.00 ,30,90,2,23,53,307,52,2017-03-11,5.0,5.0,4.98,5.0,5.0,4.95,4.98,City registration pending,0,1,1,0,0,1857.0,2-3 years,nan
15785104,2013-04-07,within an hour,100%,1,2,2,1,Castro/Upper Market,Other,Entire home/apt,6,2 baths,2.0,3.0,$561.00 ,3,9,0,0,28,149,56,2018-08-24,5.0,4.95,4.97,4.97,5.0,4.95,4.86,STR-0001936,0,20,18,2,0,2247.0,6-12 months,nan
15806021,2011-01-13,within a day,0-49%,0,1,1,1,Bernal Heights,Other,Entire home/apt,1,1.5 baths,1.0,1.0,$106.00 ,7,90,0,0,30,120,16,2019-02-15,4.69,4.81,4.56,4.81,4.94,4.69,4.56,STR-0004013,0,1,1,0,0,3062.0,0-6 months,nan
15812013,2016-10-04,within a day,100%,1,3,3,1,Russian Hill,Other,Private room,4,1 private bath,1.0,1.0,$229.00 ,1,30,27,57,87,362,125,2017-05-12,4.93,4.88,4.94,4.93,4.97,4.98,4.81,STR-0003557,0,2,0,2,0,971.0,2-3 years,nan
15830044,2014-11-11,,unknown,0,1,1,0,Pacific Heights,Other,Entire home/apt,2,1 bath,1.0,1.0,$125.00 ,30,32,0,0,0,0,2,2017-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0,1,1,0,0,1664.0,2-3 years,6-12 months
15835438,2012-11-27,,unknown,0,1,1,1,Outer Richmond,Other,Entire home/apt,7,2 baths,3.0,4.0,$200.00 ,6,341,0,0,0,0,21,2017-07-18,4.95,5.0,4.8,4.95,5.0,5.0,4.9,STR-0002219,0,1,1,0,0,2378.0,1-2 years,nan
15843007,2013-10-06,within an hour,100%,0,1,1,1,Visitacion Valley,Other,Private room,2,1 private bath,1.0,1.0,$30.00 ,30,100,0,0,30,120,74,2017-08-02,4.74,4.84,4.71,4.96,4.93,4.63,4.76,City registration pending,0,1,0,1,0,2065.0,1-2 years,nan
15843930,2016-04-03,within a few hours,100%,1,1,1,1,Castro/Upper Market,Other,Entire home/apt,10,2 baths,4.0,7.0,$315.00 ,30,1125,0,0,0,180,52,2017-02-24,4.81,4.71,4.69,4.94,4.94,4.9,4.58,STR-0002011,0,1,1,0,0,1155.0,2-3 years,nan
15849484,2016-05-01,,unknown,0,1,1,1,Outer Richmond,Other,Entire home/apt,2,1 bath,1.0,1.0,$115.00 ,2,90,4,4,19,19,54,2017-07-01,4.94,5.0,4.98,4.98,5.0,4.87,4.81,pending,0,1,1,0,0,1127.0,1-2 years,nan
15860350,2013-09-03,within an hour,100%,1,3,3,1,Outer Sunset,Other,Entire home/apt,5,2 baths,3.0,3.0,$375.00 ,3,90,10,29,59,149,29,2018-12-26,4.9,4.97,4.83,4.93,4.83,4.97,4.72,"STR-0000512 
â€œPossession of a at San Francisco Short-Term Rental Registration Certificate certifies that the registration certificate holder has agreed to comply with the terms of the San Francisco Short-Term Residential Rental  Ordinance of San Francisco (Administrative Code Section 41 A.) This ordinance does not require an inspection of the unit by the City for potential Building, Housing, Fire or other code violations.â€",1,2,2,0,0,2098.0,0-6 months,nan
